Jimmy Butler,64,64,33.4,22.9,2.2,3.7,5.9,5.3,1.8,0.3,1.6,1.3,3.4
Bam Adebayo,75,75,34.6,20.4,2.5,6.7,9.2,3.2,1.2,0.8,2.5,2.8,1.3
Tyler Herro,67,67,34.9,20.1,0.4,5.0,5.4,4.2,0.8,0.2,2.4,1.5,1.8
Max Strus,80,33,28.4,11.5,0.6,2.6,3.2,2.1,0.5,0.2,0.9,2.1,2.5
Kyle Lowry,55,44,31.2,11.2,0.8,3.3,4.1,5.1,1.0,0.4,1.9,2.6,2.7
Victor Oladipo,42,2,26.3,10.7,0.4,2.7,3.0,3.5,1.4,0.3,2.1,2.4,1.7
Caleb Martin,71,49,29.3,9.6,1.2,3.6,4.8,1.6,1.0,0.4,1.1,2.0,1.5
Gabe Vincent,68,34,25.9,9.4,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,1.8
Kevin Love,21,17,20.0,7.7,0.8,4.9,5.7,1.9,0.4,0.2,1.1,1.5,1.7
Cody Zeller,15,2,14.5,6.5,1.7,2.6,4.3,0.7,0.2,0.3,0.9,2.2,0.7
Duncan Robinson,42,1,16.4,6.4,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,1.6
Dewayne Dedmon,30,0,11.7,5.7,0.9,2.7,3.6,0.5,0.2,0.5,0.6,2.0,0.8
Nikola Jovic,15,8,13.6,5.5,0.6,1.5,2.1,0.7,0.5,0.1,0.7,1.3,1.0
Jamal Cain,18,0,13.3,5.4,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,2.0
Omer Yurtseven,9,0,9.2,4.4,0.9,1.7,2.6,0.2,0.2,0.2,0.4,1.8,0.5
Haywood Highsmith,54,11,17.9,4.4,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5,1.0
Udonis Haslem,7,1,10.3,3.9,0.6,1.0,1.6,0.0,0.1,0.3,0.1,1.6,0.0
Jamaree Bouyea,4,0,16.3,3.8,0.3,1.0,1.3,1.0,1.0,0.5,1.0,1.3,1.0
Orlando Robinson,31,1,13.7,3.7,1.5,2.5,4.1,0.8,0.4,0.4,0.5,1.7,1.6
Dru Smith,5,1,13.4,2.2,0.2,1.6,1.8,1.0,0.8,0.6,0.2,2.0,5.0
【Joel Embiid】,66,66,34.6,33.1,1.7,8.4,10.2,4.2,1.0,1.7,3.4,3.1,1.2
James Harden,58,58,36.8,21.0,0.7,5.4,6.1,10.7,1.2,0.5,3.4,1.9,3.2
Tyrese Maxey,60,41,33.6,20.3,0.4,2.6,2.9,3.5,0.8,0.1,1.3,2.2,2.7
Louis King,1,0,29.0,20.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,4.0,1.0
Tobias Harris,74,74,32.9,14.7,0.9,4.8,5.7,2.5,0.9,0.5,1.2,2.0,2.1
Mac McClung,2,0,20.5,12.5,1.5,3.5,5.0,4.5,0.0,0.0,1.5,1.5,3.0
De'Anthony Melton,77,58,27.9,10.1,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,1.9
Shake Milton,76,11,20.6,8.4,0.5,2.0,2.5,3.2,0.3,0.2,1.2,1.6,2.6
Georges Niang,78,1,19.4,8.2,0.2,2.1,2.4,1.0,0.4,0.2,0.7,1.9,1.4
Jalen McDaniels,24,3,17.5,6.7,0.8,2.4,3.2,0.8,0.7,0.2,0.5,2.1,1.5
Montrezl Harrell,57,7,11.9,5.6,1.2,1.6,2.8,0.6,0.3,0.4,0.6,1.3,0.9
Danuel House Jr.,56,5,14.4,4.8,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2,1.7
Paul Reed,69,2,10.9,4.2,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,0.6
Furkan Korkmaz,37,0,9.5,3.8,0.2,1.0,1.1,0.6,0.3,0.1,0.6,0.5,0.9
P.J. Tucker,75,75,25.6,3.5,1.3,2.7,3.9,0.8,0.5,0.2,0.6,2.4,1.4
Dewayne Dedmon,8,1,9.5,3.5,0.8,2.4,3.1,1.3,0.3,0.6,0.8,1.8,1.7
Saben Lee,2,0,5.0,3.0,0.0,0.0,0.0,1.0,0.5,0.0,1.5,0.5,0.7
Matisse Thybulle,49,6,12.1,2.7,0.4,0.9,1.3,0.5,0.9,0.3,0.2,1.3,2.9
Jaden Springer,16,2,5.6,2.6,0.4,0.5,0.9,0.5,0.4,0.2,0.2,0.9,2.7
Julian Champagnie,2,0,3.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Michael Foster Jr.,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Haliburton,56,56,33.6,20.7,0.6,3.1,3.7,10.4,1.6,0.4,2.5,1.2,4.1
Myles Turner,62,62,29.4,18.0,1.4,6.1,7.5,1.4,0.6,2.3,1.7,3.5,0.9
Buddy Hield,80,73,31.0,16.8,0.8,4.2,5.0,2.8,1.2,0.3,1.7,2.0,1.6
Bennedict Mathurin,78,17,28.5,16.7,1.1,3.0,4.1,1.5,0.6,0.2,1.9,2.1,0.8
Jordan Nwora,24,11,24.6,13.0,0.9,3.8,4.7,2.1,0.5,0.3,1.3,1.7,1.6
Aaron Nesmith,73,60,24.9,10.1,0.8,2.9,3.8,1.3,0.8,0.5,1.0,3.2,1.3
Andrew Nembhard,75,63,27.7,9.5,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,2.7
Jalen Smith,68,31,18.8,9.4,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,0.9
T.J. McConnell,75,6,20.3,8.7,0.6,2.5,3.1,5.3,1.1,0.1,1.9,1.4,2.8
Gabe York,3,0,18.7,8.0,0.0,2.0,2.0,1.7,0.7,0.0,0.0,1.7,INF
Chris Duarte,46,12,19.5,7.9,0.4,2.1,2.5,1.4,0.5,0.2,0.9,1.4,1.6
Isaiah Jackson,63,12,16.5,7.2,1.8,2.7,4.5,0.8,0.5,1.5,0.8,2.4,1.0
Daniel Theis,7,1,15.6,7.0,1.0,2.1,3.1,1.3,0.3,0.9,0.4,1.0,3.0
Oshae Brissett,65,2,16.7,6.1,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2,1.3
George Hill,11,1,15.1,5.2,0.2,1.5,1.6,1.9,0.6,0.3,0.6,1.3,3.0
