Kelly Oubre Jr.,8,5,29.0,16.3,1.4,3.8,5.1,0.6,1.4,0.4,0.9,2.4,0.7
De'Anthony Melton,17,17,29.8,12.1,0.9,3.2,4.1,3.6,1.2,0.4,1.1,2.5,3.3
Nicolas Batum,9,6,26.7,7.3,1.3,3.1,4.4,1.8,0.7,0.8,0.6,2.3,3.2
Paul Reed,17,0,13.6,4.8,1.9,2.5,4.4,0.8,0.5,0.6,0.7,1.9,1.2
Robert Covington,14,3,16.2,4.6,1.4,2.1,3.5,0.6,1.3,0.8,0.3,1.7,2.3
Marcus Morris Sr.,10,1,10.0,4.0,0.3,1.2,1.5,0.3,0.2,0.3,0.4,1.4,0.8
Danuel House Jr.,10,0,12.7,3.8,0.4,1.0,1.4,0.8,0.5,0.1,0.9,1.0,0.9
Jaden Springer,11,0,11.5,3.2,1.1,0.9,2.0,0.9,0.5,0.5,1.1,1.6,0.8
Patrick Beverley,17,0,16.8,2.9,0.9,2.1,3.1,2.0,0.4,0.4,0.6,2.0,3.4
Furkan Korkmaz,12,0,7.2,2.6,0.1,0.5,0.6,0.5,0.7,0.0,0.5,0.3,1.0
Mo Bamba,7,0,3.3,2.6,0.6,1.0,1.6,0.0,0.1,0.3,0.4,0.4,0.0
P.J. Tucker,3,3,22.0,2.0,0.3,4.3,4.7,0.0,1.0,0.7,0.7,3.0,0.0
KJ Martin,7,0,3.4,0.6,0.3,0.4,0.7,0.1,0.1,0.0,0.1,0.9,1.0
Danny Green,2,0,9.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,INF
Filip Petrusev,1,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Haliburton,15,15,33.5,25.9,0.5,3.3,3.7,11.9,0.9,0.7,2.5,1.1,4.7
Myles Turner,16,16,26.4,16.8,1.7,5.9,7.6,1.4,0.7,2.2,1.6,3.5,0.9
Buddy Hield,16,4,24.4,13.6,0.5,2.4,2.9,2.6,0.6,0.6,1.6,1.7,1.7
Bennedict Mathurin,16,12,24.6,12.9,1.2,2.5,3.7,1.9,0.7,0.2,1.2,1.9,1.6
Obi Toppin,16,15,23.8,11.8,0.9,2.3,3.2,1.2,0.8,0.3,0.8,1.6,1.5
Bruce Brown,16,16,31.5,11.4,0.5,3.6,4.1,2.8,1.3,0.3,1.1,2.5,2.5
Aaron Nesmith,14,1,23.4,10.5,0.9,2.3,3.1,1.0,0.9,0.6,0.6,3.1,1.8
Jalen Smith,14,0,15.4,10.0,1.4,4.1,5.5,0.9,0.4,0.3,1.1,2.1,0.8
Andrew Nembhard,13,1,18.7,8.0,0.7,1.3,2.0,3.9,0.8,0.0,1.5,1.9,2.6
Jordan Nwora,5,0,14.6,7.0,1.2,1.8,3.0,1.2,0.8,0.2,1.4,1.6,0.9
T.J. McConnell,11,0,14.0,6.6,0.6,1.9,2.5,3.7,0.7,0.2,0.9,1.5,4.1
Isaiah Jackson,9,0,14.0,5.1,1.8,2.8,4.6,0.9,0.4,2.0,0.6,3.2,1.6
Jarace Walker,4,0,10.3,4.3,0.3,1.8,2.0,1.5,0.5,0.5,0.3,1.0,6.0
Ben Sheppard,7,0,7.9,3.6,0.1,0.6,0.7,0.7,0.1,0.0,0.1,0.6,5.0
Daniel Theis,1,0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Paolo Banchero,17,17,33.5,19.8,1.3,5.2,6.5,4.6,1.2,0.6,3.2,2.3,1.4
Franz Wagner,17,17,32.8,19.5,1.1,4.5,5.6,3.2,1.2,0.4,1.9,2.2,1.7
Cole Anthony,17,0,25.9,15.0,1.1,3.5,4.6,3.7,0.8,0.4,2.2,2.8,1.7
Moritz Wagner,17,0,19.2,12.5,1.5,2.8,4.4,1.2,0.5,0.4,1.2,2.6,1.0
Jalen Suggs,16,16,27.1,12.4,0.8,3.3,4.0,2.7,1.9,0.5,1.9,2.8,1.4
Markelle Fultz,5,5,28.6,11.4,1.6,1.8,3.4,4.0,1.2,0.4,1.2,1.2,3.3
Wendell Carter Jr.,5,5,29.4,9.4,2.2,6.4,8.6,1.6,0.6,0.4,1.6,2.8,1.0
Gary Harris,12,2,20.8,8.2,0.7,1.3,2.0,1.8,0.9,0.3,0.5,1.2,3.5
Goga Bitadze,15,12,19.7,7.1,2.2,3.9,6.1,1.7,0.9,1.5,0.6,2.5,2.9
Jonathan Isaac,14,0,13.9,6.6,1.2,3.2,4.4,0.4,0.9,1.3,0.7,1.4,0.5
Anthony Black,15,11,18.3,4.6,0.7,1.4,2.1,1.3,0.3,0.3,1.1,2.1,1.3
Joe Ingles,17,0,18.6,4.0,0.5,2.1,2.5,3.2,0.9,0.1,0.9,1.5,3.4
Caleb Houstan,10,0,6.9,2.4,0.2,0.8,1.0,0.4,0.2,0.0,0.2,0.5,2.0
Admiral Schofield,3,0,3.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0
Chuma Okeke,7,0,3.9,1.6,0.4,0.6,1.0,0.1,0.0,0.0,0.1,0.0,1.0
Jett Howard,5,0,4.6,0.4,0.2,0.2,0.4,0.4,0.0,0.0,0.4,0.0,1.0
Pascal Siakam,17,17,34.2,20.0,1.5,5.4,6.8,5.4,0.8,0.2,2.6,2.2,2.0
Scottie Barnes,17,17,34.4,19.0,2.6,6.5,9.1,5.6,1.6,1.3,2.5,1.9,2.2
Dennis Schroder,17,17,31.1,16.8,0.5,2.4,2.8,6.5,0.9,0.1,1.9,1.9,3.3
O.G. Anunoby,13,13,31.7,15.5,1.1,3.2,4.2,2.2,1.1,0.7,1.8,2.1,1.2
Jakob Poeltl,17,17,26.5,11.3,2.8,5.8,8.5,2.4,0.9,0.9,1.8,2.6,1.3
Gary Trent Jr.,14,2,26.1,11.1,0.3,1.6,1.9,1.1,0.9,0.1,0.8,1.1,1.4
Precious Achiuwa,11,0,19.0,7.2,1.8,4.3,6.1,2.3,0.5,0.5,1.4,1.6,1.7
Chris Boucher,15,0,15.6,6.7,1.4,3.1,4.5,0.4,0.3,0.6,0.5,2.1,0.9
Malachi Flynn,17,0,17.1,5.8,0.5,1.6,2.1,2.2,0.8,0.2,1.1,1.5,2.1
Gradey Dick,15,1,14.7,3.9,0.5,1.0,1.5,1.0,0.3,0.0,0.8,1.5,1.3
Otto Porter Jr.,9,1,12.2,3.1,0.7,1.8,2.4,0.1,0.3,0.3,0.1,1.1,1.0
Garrett Temple,5,0,3.2,2.2,0.0,0.4,0.4,0.4,0.2,0.0,0.0,0.0,INF
Jalen McDaniels,12,0,9.1,2.1,0.2,1.0,1.2,0.6,0.3,0.2,0.3,0.7,1.8
Markquis Nowell,1,0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,INF
Thaddeus Young,3,0,3.3,1.3,0.3,0.7,1.0,1.0,0.0,0.0,0.3,0.0,3.0
Ron Harper Jr.,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,INF
Giannis Antetokounmpo,16,16,33.6,29.9,2.7,7.9,10.6,4.6,1.2,1.2,4.1,3.1,1.1
Damian Lillard,15,15,34.1,25.6,0.6,3.9,4.5,6.3,1.1,0.1,2.5,1.3,2.5
Brook Lopez,17,17,28.9,13.3,1.5,3.7,5.2,1.1,0.9,2.9,0.8,2.1,1.4
Bobby Portis,17,0,23.6,11.8,1.4,5.2,6.6,1.3,0.9,0.6,1.1,2.2,1.2
Khris Middleton,13,13,19.8,11.6,0.8,3.2,3.9,4.2,0.7,0.1,1.7,1.8,2.5
Malik Beasley,17,17,27.4,10.9,0.6,3.6,4.3,1.4,1.0,0.1,0.8,2.1,1.8
Jae Crowder,9,2,26.7,8.1,0.4,3.4,3.9,1.7,0.8,0.3,0.4,1.6,3.8
Cameron Payne,17,2,17.4,6.1,0.1,1.3,1.4,2.4,0.5,0.1,0.8,2.1,2.9
MarJon Beauchamp,13,0,16.2,5.8,0.7,1.6,2.3,1.0,0.3,0.2,0.6,1.7,1.6
Pat Connaughton,17,0,23.6,5.7,0.7,2.9,3.6,2.1,0.5,0.2,0.8,1.1,2.5
AJ Green,10,0,7.9,3.1,0.1,0.7,0.8,0.8,0.0,0.0,0.0,0.7,INF
Chris Livingston,2,0,4.5,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,INF
Andre Jackson Jr.,13,3,8.8,1.8,0.6,0.8,1.4,0.8,0.2,0.0,0.5,1.7,1.4
TyTy Washington Jr.,2,0,3.0,1.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0
Thanasis Antetokounmpo,7,0,6.3,0.9,0.3,0.3,0.6,0.6,0.1,0.1,0.6,1.0,1.0
Robin Lopez,3,0,3.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,1.0
Marques Bolden,1,0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Lindell Wigginton,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kyle Kuzma,17,17,30.7,23.4,1.0,5.2,6.2,4.8,0.3,0.6,2.2,1.8,2.2
Jordan Poole,16,16,29.5,17.3,0.6,2.0,2.6,3.6,1.1,0.4,2.9,3.1,1.2
Deni Avdija,17,17,26.9,12.1,1.3,4.2,5.5,3.5,0.8,0.3,1.6,2.5,2.2
Tyus Jones,17,17,27.2,10.9,0.4,2.4,2.8,4.9,0.8,0.1,0.7,0.9,6.9
Corey Kispert,16,1,23.1,10.5,0.6,2.2,2.8,1.6,0.4,0.0,1.0,1.8,1.6
Daniel Gafford,15,15,24.9,9.7,2.7,5.0,7.7,1.3,0.7,2.0,1.3,3.3,1.1
Landry Shamet,13,0,16.7,8.2,0.2,1.4,1.5,1.5,0.6,0.2,0.5,1.8,3.2
Danilo Gallinari,15,0,15.6,8.2,0.6,2.5,3.1,1.6,0.2,0.2,0.5,1.0,3.4
Bilal Coulibaly,16,1,26.1,8.1,0.4,3.3,3.6,1.8,1.0,0.8,1.4,1.9,1.3
Eugene Omoruyi,10,0,6.5,5.3,0.8,1.2,2.0,0.7,0.4,0.1,0.6,0.7,1.2
Delon Wright,8,0,17.6,5.0,0.4,2.1,2.5,4.4,1.6,0.1,0.5,0.8,8.8
Ryan Rollins,8,0,6.1,4.0,0.3,1.0,1.3,1.3,1.0,0.3,0.9,0.8,1.4
